"Id","Trismegistos","EDR","PHI","EDCS"
"ISic000001","491696","","","21900531"
"ISic000002","491568","141180","","21900397"
"ISic000003","491590","141191","","21900419"
"ISic000004","491500","","","21900323"
"ISic000005","491502","","","21900325"
"ISic000006","491874","","","22100631"
"ISic000007","175824","071633","","14700098"
"ISic000008","175715","076311","334888","9400437"
"ISic000009","491768","137592","","22000852"
"ISic000010","491770","137593","","22000854"
"ISic000011","491772","137644","","22000856"
"ISic000012","491773","137645","","22000857"
"ISic000013","491774","137649","","22000858"
"ISic000014","175727","074901","","9701489"
"ISic000015","491775","138097","","22000859"
"ISic000016","491776","137832","","22000860"
"ISic000017","491777","137667","","22000861"
"ISic000018","491778","137668","","22000862"
"ISic000019","491779","137670","","22000863"
"ISic000020","491780","137672","","22000864"
"ISic000021","491781","137778","","22000865"
"ISic000022","491782","138099","","22000866"
"ISic000023","491783","137669","","22000867"
"ISic000024","491784","137833","","22000868"
"ISic000025","491785","137835","","22000869"
"ISic000026","491786","138105","","22000870"
"ISic000027","491787","137871","","22000871"
"ISic000028","491788","137870","","22000872"
"ISic000029","491794","138106","","22000878"
"ISic000030","491795","137836","","22000879"
"ISic000031","491797","138294","","22000881"
"ISic000032","491805","137780","","22100008"
"ISic000033","491809","137781","","22100012"
"ISic000034","491811","137868","","22100014"
"ISic000035","491821","137866","","22100025"
"ISic000036","491826","137864","","22100030"
"ISic000037","491829","137779","","22100033"
"ISic000038","491830","137597","","22100034"
"ISic000039","644806","137596","","64800036"
"ISic000040","491850","","","22100588"
"ISic000041","175716","076312","","9400438"
"ISic000042","491765","","","22000849"
"ISic000043","491707","","","22000787"
"ISic000044","491618","","","21900449"
"ISic000045","491665","","","21900499"
"ISic000046","491682","","175713","21900516"
"ISic000047","491833","","","22100037"
"ISic000048","491487","","","21900308"
"ISic000049","491493","","","21900316"
"ISic000050","491494","","","21900317"
"ISic000051","175717","076313","","9400439"
"ISic000052","285282","127503","","22100045"
"ISic000053","285285","127506","","22100048"
"ISic000054","285242","111301","","22100094"
"ISic000055","285030","110920","","22100068"
"ISic000056","284852","111049","","22100092"
"ISic000057","285311","127541","","22100105"
"ISic000058","285298","127523","","22100119"
"ISic000059","285301","127527","","22100134"
"ISic000060","285304","127530","","22100138"
"ISic000061","285315","127526","","22100148"
"ISic000062","285291","127514","","22100149"
"ISic000063","175834","094013","","22100591"
"ISic000064","491853","142423","","22100592"
"ISic000065","175742","142424","","22100593 6100250"
"ISic000066","491855","142426","","22100594"
"ISic000067","491856","142428","","22100595"
"ISic000068","491858","142429","","22100597"
"ISic000069","491859","142431","","22100598"
"ISic000070","491860","140095; 142435","","22100599"
"ISic000071","491822","","","22100026"
"ISic000072","644807","","",""
"ISic000073","644808","","",""
"ISic000074","644809","","",""
"ISic000075","644810","","",""
"ISic000076","644811","","",""
"ISic000077","644812","","",""
"ISic000078","644813","","",""
"ISic000079","491382","","","3000420"
"ISic000080","492395","","","45600021"
"ISic000081","644814","","",""
"ISic000082","491383","","","3000421"
"ISic000083","175827","074188","","21900434"
"ISic000084","491827","137600","","22100031"
"ISic000085","285208","127000","","22100038"
"ISic000086","285019","109642","","22100039"
"ISic000087","285020","109645","","22100040"
"ISic000088","285021","109649","","22100041"
"ISic000089","285022","109660","","22100042"
"ISic000090","284838","109665","","22100043"
"ISic000091","285281","127502","","22100044"
"ISic000092","285283","127504","","22100046"
"ISic000093","285284","127505","","22100047"
"ISic000094","285286","127507","","22100049"
"ISic000095","285209","127010","","22100050"
"ISic000096","285278","127499","","22100051"
"ISic000097","175712","076568","","9300257"
"ISic000098","285316","127534","","22100052"
"ISic000099","175696","077198","","9200305"
"ISic000100","285328","127535","","22100053"
"ISic000101","285308","127536","","22100054"
"ISic000102","285235","110872","","22100055"
"ISic000103","285287","127508","","22100056"
"ISic000104","285236","110876","","22100057"
"ISic000105","284840","110878","","10900636"
"ISic000106","285120","110879","","22100058"
"ISic000107","285028","110884","","22100059"
"ISic000108","285029","110885","","10900637"
"ISic000109","284841","110888","","22100060"
"ISic000110","284842","110891","","10900638"
"ISic000111","284843","110893","","22100061"
"ISic000112","285193","110913","","22100062"
"ISic000113","285160","110914","","22100063"
"ISic000114","285317","127537","","22100064"
"ISic000115","285321","110917","","22100065"
"ISic000116","285207","126999","","22100066"
"ISic000117","285309","127538","","22100067"
"ISic000118","285310","127539","","22100069"
"ISic000119","284768","033608; 111000","313702","22100070"
"ISic000120","285268","127484","","22100071"
"ISic000121","285267","127483","","22100072"
"ISic000122","285266","127482","","22100073"
"ISic000123","285293","127516","","22100074"
"ISic000124","285288","127509","","10900639"
"ISic000125","285265","127481","","22100075"
"ISic000126","285264","127480","","22100076"
"ISic000127","285294","127517","","10900640"
"ISic000128","175694","077913","","8900391"
"ISic000129","285295","127518","","10900641"
"ISic000130","285296","127519","","10900642"
"ISic000131","285121","111012","","22100077"
"ISic000132","285238","111013","","10900643"
"ISic000133","285239","111014","","22100078"
"ISic000134","285122","111015","","22100079"
"ISic000135","175731","076859","","10900644"
"ISic000136","285123","111016","","22100080"
"ISic000137","284844","111018","","22100081"
"ISic000138","285240","111019","","10900645"
"ISic000139","284845","111020","","22100082"
"ISic000140","175705","077927","","8900405"
"ISic000141","175734","076862","","10900646"
"ISic000142","285263","127478","","23400464"
"ISic000143","285031","111023","","22100083"
"ISic000144","284846","111024","","22100084"
"ISic000145","285032","111025","","22100085"
"ISic000146","284847","111026","","22100086"
"ISic000147","284848","111043","","22100087"
"ISic000148","284849","111044","","22100088"
"ISic000149","285033","111045","","22100089"
"ISic000150","284850","111046","","22100090"
"ISic000151","284851","111047","","22100091"
"ISic000152","285241","111048","","10900647"
"ISic000153","285273","111299","","10900648"
"ISic000154","285124","111300","","22100093"
"ISic000155","285243","111305","","8900406"
"ISic000156","493964","","","10900649"
"ISic000157","175735","076863","","10900650"
"ISic000158","285125","111307","","22100095"
"ISic000159","285153","111309","","22100096"
"ISic000160","175682","078714","","26001192"
"ISic000161","175697","077915","","8900393"
"ISic000162","175698","077916","","8900394"
"ISic000163","175699","077917","","8900395"
"ISic000164","175700","077918","","8900396"
"ISic000165","284853","111310","","10900651"
"ISic000166","285262","127477","","22100098"
"ISic000167","285261","127476","","22100100"
"ISic000168","175738","076866","","10900652"
"ISic000169","285244","111313","","22100099"
"ISic000170","285126","111315","","22100101"
"ISic000171","284854","111316","","22100103"
"ISic000172","285292","127515","","22100104"
"ISic000173","175681","078715","","10900653"
"ISic000174","175737","076865","","10900654"
"ISic000175","285260","127475","","22100106"
"ISic000176","285259","127474","","22100107"
"ISic000177","285318","127542","","22100108"
"ISic000178","285312","127543","","22100109"
"ISic000179","285258","127473","","22100110"
"ISic000180","285228","127394","","22100111"
"ISic000181","285227","127392","","22100112"
"ISic000182","285226","127390","","22100113"
"ISic000183","285257","127472","","22100114"
"ISic000184","285225","127389","","22100115"
"ISic000185","285297","127521","","10900655"
"ISic000186","285326","127522","","8900407"
"ISic000187","285216","127388","","22100116"
"ISic000188","175701","077919","","8900397"
"ISic000189","285224","127387","","22100117"
"ISic000190","285319","127544","","10900656"
"ISic000191","285223","127386","","22100118"
"ISic000192","175702","077920","","8900398"
"ISic000193","285222","127384","","22100120"
"ISic000194","285221","127383","","22100121"
"ISic000195","285246","127382","","22100122"
"ISic000196","285220","127381","","22100123"
"ISic000197","285299","127524","","22100124"
"ISic000198","285327","127470","","22100125"
"ISic000199","285219","127379","","22100126"
"ISic000200","285218","127378","","22100127"
"ISic000201","285280","127501","","22100128"
"ISic000202","175706","077928","","8900408"
"ISic000203","285256","127471","","22100129"
"ISic000204","285255","127469","","22100130"
"ISic000205","175693","077921","","8900399"
"ISic000206","285206","126998","","22100131"
"ISic000207","285254","127468","","22100132"
"ISic000208","285300","127525","","10900657"
"ISic000209","285253","127467","","22100133"
"ISic000210","285279","127500","","10900658"
"ISic000211","175692","077922","","8900400"
"ISic000212","285302","127528","","10900659"
"ISic000213","285252","127466","","22100135"
"ISic000214","175695","077914","","8900392"
"ISic000215","285251","127465","","22100136"
"ISic000216","175730","076858","","10900660"
"ISic000217","285303","127529","","22100137"
"ISic000218","285250","127464","","22100139"
"ISic000219","175732","076860","","10900661"
"ISic000220","175691","077923","","8900401"
"ISic000221","285234","127463","","22100140"
"ISic000222","175703","077924","","8900402"
"ISic000223","285249","127462","","22100141"
"ISic000224","285248","127461","","22100142"
"ISic000225","285233","127460","","22100143"
"ISic000226","285232","127459","","22100144"
"ISic000227","285305","127531","","10900662"
"ISic000228","175690","077925","","8900403"
"ISic000229","285306","127532","","22100145"
"ISic000230","285307","127533","","22100146"
"ISic000231","175704","077926","","8900404"
"ISic000232","285231","127458","","22100147"
"ISic000233","175736","076864","","10900663"
"ISic000234","285290","127513","","10900664"
"ISic000235","175733","076861","","10900665"
"ISic000236","285269","127488","","22100150"
"ISic000237","285230","127457","","22100151"
"ISic000238","285277","127498","","10900666"
"ISic000239","285276","127497","","10900667"
"ISic000240","285314","127496","","10900668"
"ISic000241","285275","127495","","10900669"
"ISic000242","285329","127456","","22100570"
"ISic000243","285274","127494","","22100571"
"ISic000244","285325","127493","","22100152"
"ISic000245","285324","127492","","10900670"
"ISic000246","285289","127512","","10900671"
"ISic000247","285229","127455","","10900672"
"ISic000248","285247","127454","","22100572"
"ISic000249","491836","127511","","22100573"
"ISic000250","285323","127453","","22100574"
"ISic000251","285270","127489","","10900673"
"ISic000252","285271","127490","","10900674"
"ISic000253","285272","127491","","10900675"
"ISic000254","285215","127156","","10900676"
"ISic000255","285245","127153","","10900677"
"ISic000256","285322","127510","","10900678"
"ISic000257","285214","127150","","10900679"
"ISic000258","285213","127148","","10900680"
"ISic000259","285212","127146","","10900681"
"ISic000260","285211","127144","","10900682"
"ISic000261","285217","127143","","10900683"
"ISic000262","285210","127142","","10900684"
"ISic000263","285320","127545","","22000886"
"ISic000264","285313","127546","","22100007"
"ISic000265","284759","033599","313693","21900295"
"ISic000266","284758","033598","313664","21900296"
"ISic000267","284762","033602","313696","21900297"
"ISic000268","284765","033605","313699","21900298"
"ISic000269","284763","033603","313697","21900299"
"ISic000270","284764","033604","313698","21900300"
"ISic000271","284766","033606","313700","21900301"
"ISic000272","284769","033609","313703","21900302"
"ISic000273","284770","033610","313704","21900303"
"ISic000274","284760","033600","313694","21900304"
"ISic000275","284761","033601","313695","21900305"
"ISic000276","284757","033597","313671","21900306"
"ISic000277","284767","033607","313701","21900307"
"ISic000278","491488","","","21900309"
"ISic000279","491489","","","21900310"
"ISic000280","491490","","","21900311"
"ISic000281","175754","081497","","21900312"
"ISic000282","491491","","","21900313"
"ISic000283","175757","081500","","21900314"
"ISic000284","491492","","","21900315"
"ISic000285","491495","139643","","22200385"
"ISic000286","491496","","","21900319"
"ISic000287","491497","","","21900320"
"ISic000288","491498","","","21900321"
"ISic000289","491499","","","21900322"
"ISic000290","491501","","","21900324"
"ISic000291","491503","","","21900326"
"ISic000292","491504","","","21900327"
"ISic000293","491505","","","21900328"
"ISic000294","491506","","","21900329"
"ISic000295","491507","","","21900330"
"ISic000296","491508","","","21900331"
"ISic000297","491509","","","21900332"
"ISic000298","175826","074187","","21900333"
"ISic000299","491510","141066","","21900334"
"ISic000300","491511","141136","","21900335"
"ISic000301","175828","074190","","21900336"
"ISic000302","491512","141067","","21900337"
"ISic000303","491513","139982","","21900338"
"ISic000304","491514","138381","","21900339"
"ISic000305","175761","081504","","21900340"
"ISic000306","491515","140104","","21900341"
"ISic000307","491516","139979","","21900342"
"ISic000308","175763","139966","","21900343"
"ISic000309","175762","081505","","21900344"
"ISic000310","491517","141128","","21900345"
"ISic000311","491518","141130","","21900346"
"ISic000312","491519","139968","","21900347"
"ISic000313","491520","141131","","21900348"
"ISic000314","491521","139595","","21900349"
"ISic000315","491522","139969","","21900350"
"ISic000316","491523","139970","","21900351"
"ISic000317","491524","141132","","21900352"
"ISic000318","175760","081503","","21900353"
"ISic000319","491525","141133","","21900354"
"ISic000320","491526 491527 491528 491529","141138 141139 141140 141141","","21900358"
"ISic000321","491530","141142","","21900359"
"ISic000322","491531","139548","","21900360"
"ISic000323","491532","","","21900361"
"ISic000324","491533","","","21900362"
"ISic000325","491534","","","21900363"
"ISic000326","491535","","","21900364"
"ISic000327","491536","","","21900365"
"ISic000328","491537","141134","","21900366"
"ISic000329","491538","141135","","21900367"
"ISic000330","491539","139551","","21900368"
"ISic000331","491540","141160","","21900369"
"ISic000332","491541","141161","","21900370"
"ISic000333","491542","141163","","21900371"
"ISic000334","491543","141164","","21900372"
"ISic000335","491544","","","21900373"
"ISic000336","491545","","","21900374"
"ISic000337","491546","139977","","21900375"
"ISic000338","491547","141165","","21900376"
"ISic000339","491548","141166","","21900377"
"ISic000340","491549","139407","","21900378"
"ISic000341","491550","139406","","21900379"
"ISic000342","491551","141169","","21900380"
"ISic000343","491552","141170","","21900381"
"ISic000344","491553","141171","","21900382"
"ISic000345","491554","139405","","21900383"
"ISic000346","491555","141172","","21900384"
"ISic000347","491556","141173","","21900385"
"ISic000348","491557","","140787 316214","21900386"
"ISic000349","491558","141174","","21900387"
"ISic000350","491559","139218","","21900388"
"ISic000351","491560","141175","","21900389"
"ISic000352","491561","139603","","21900390"
"ISic000353","491562","141176","","21900391"
"ISic000354","491563","139210","","21900392"
"ISic000355","491564","141177","","21900393"
"ISic000356","491565","141178","","21900394"
"ISic000357","491566","141179","","21900395"
"ISic000358","491567","139178","","21900396"
"ISic000359","491569","","","21900398"
"ISic000360","491570","141182","","21900399"
"ISic000361","491571","","140806 316230","21900400"
"ISic000362","491573","141208","313674","21900402"
"ISic000363","491574","141183","","21900403"
"ISic000364","491575","139168","","21900404"
"ISic000365","491576","141184","","21900405"
"ISic000366","491577","139166","","21900406"
"ISic000367","491578","139600","","21900407"
"ISic000368","491579","139163","","21900408"
"ISic000369","491580","140105","","21900409"
"ISic000370","491581","141185","","21900410"
"ISic000371","491582","139160","","21900411"
"ISic000372","491583","141186","","21900412"
"ISic000373","491584","141187","","21900413"
"ISic000374","491585","141188","","21900414"
"ISic000375","491586","141189","","21900415"
"ISic000376","491587","139158","","21900416"
"ISic000377","491588","141190","","21900417"
"ISic000378","491589","139156","","21900418"
"ISic000379","491572","139173","","21900401"
"ISic000380","491591","141192","","21900420"
"ISic000381","491592","141193","","21900421"
"ISic000382","491593","141194","","21900422"
"ISic000383","491594","138809","","21900423"
"ISic000384","491595","141195","","21900424"
"ISic000385","491596","139212","","21900425"
"ISic000386","491597","141196","","21900426"
"ISic000387","491598","","","21900427"
"ISic000388","491599","141197","","21900428"
"ISic000389","491600","141198","","21900429"
"ISic000390","491601","141199","","21900430"
"ISic000391","491602","141200","","21900431"
"ISic000392","491603","081507","","21900432"
"ISic000393","491604","","140830","21900433"
"ISic000394","491605","141201","","21900435"
"ISic000395","491606","","","21900436"
"ISic000396","491607","141210","","21900437"
"ISic000397","491608","141215","","21900438"
"ISic000398","491609","","","21900439"
"ISic000399","491610","141217","","21900440"
"ISic000400","491611","","","21900441"
"ISic000401","491612","","","21900442"
"ISic000402","491613","","","21900443"
"ISic000403","491614","","","21900444"
"ISic000404","491615","","","21900445"
"ISic000405","491616","","","21900446"
"ISic000406","284592","074189","140305","21900447"
"ISic000407","491617","","","21900448"
"ISic000408","491619","","","21900450"
"ISic000409","491620","","","21900451"
"ISic000410","491621","081528","","21900452"
"ISic000411","491643","","","21900473"
"ISic000412","491644","","","21900474"
"ISic000413","175782","081525","","21900476"
"ISic000414","491645","","","21900477"
"ISic000415","266318","146571; 081204","","21900478"
"ISic000416","175781","081524","","21900479"
"ISic000417","491646","","","21900480"
"ISic000418","491647","","","21900481"
"ISic000419","491648","","140311","21900482"
"ISic000420","491649","","","21900483"
"ISic000421","575350","","","21900542"
"ISic000422","491650","","","21900484"
"ISic000423","491651","","","21900485"
"ISic000424","491652","","","21900486"
"ISic000425","491653","","","21900487"
"ISic000426","491654","","","21900488"
"ISic000427","491655","","","21900489"
"ISic000428","491656","","","21900490"
"ISic000429","491657","","","21900491"
"ISic000430","491658","","","21900492"
"ISic000431","491659","","","21900493"
"ISic000432","491660","","","21900494"
"ISic000433","491661","","","21900495"
"ISic000434","491662","","","21900496"
"ISic000435","491663","","","21900497"
"ISic000436","491664","","","21900498"
"ISic000437","536801","","","11501745"
"ISic000438","491666","","","21900500"
"ISic000439","491667","","","21900501"
"ISic000440","491668","","","21900502"
"ISic000441","491669","","","21900503"
"ISic000442","491670","","","21900504"
"ISic000443","491671","","","21900505"
"ISic000444","491672","","","21900506"
"ISic000445","491673","","","21900507"
"ISic000446","491674","","","21900508"
"ISic000447","491675","","","21900509"
"ISic000448","491676","","","21900510"
"ISic000449","491677","","","21900511"
"ISic000450","491678","","","21900512"
"ISic000451","491679","","","21900513"
"ISic000452","491680","","","21900514"
"ISic000453","491681","","","21900515"
"ISic000454","491683","","","21900517"
"ISic000455","491684","","","21900518"
"ISic000456","491685","","","21900519"
"ISic000457","491686","","","21900520"
"ISic000458","175814","","","21900521"
"ISic000459","491687","","","21900522"
"ISic000460","491688","","","21900527"
"ISic000461","491689","","","21900524"
"ISic000462","491690","","","21900525"
"ISic000463","491691","","","21900526"
"ISic000465","491693","","","21900528"
"ISic000466","491694","","175458","21900529"
"ISic000467","491695","","","21900530"
"ISic000468","491697","","","21900532"
"ISic000469","491767","","","22000851"
"ISic000470","491798","140617","140601 175744","22000882"
"ISic000471","491823","","","22100027"
"ISic000472","644828","","",""
"ISic000473","491698","142394","","21900533"
"ISic000474","491699","142396","","21900534"
"ISic000475","491700","142397","","21900535"
"ISic000476","491701","142398","","21900536"
"ISic000477","491702","","","21900537"
"ISic000478","491703","","","21900538"
"ISic000479","491704","","","21900539"
"ISic000480","491705","","","21900540"
"ISic000481","491706","","","21900541"
"ISic000482","491708","","","22000788"
"ISic000483","491709","","","22000789"
"ISic000484","491710","","","22000790"
"ISic000485","491711","","","22000791"
"ISic000486","491712","","","22000792"
"ISic000487","491713","","","22000793"
"ISic000488","491714","","","22000794"
"ISic000489","491715","","","22000795"
"ISic000490","491716","","","22000796"
"ISic000491","491717","","","22000797"
"ISic000492","491718","","","22000798"
"ISic000493","491719","","","22000799"
"ISic000494","491720","","","22000800"
"ISic000495","491721","","","22000801"
"ISic000496","491722","","","22000802"
"ISic000497","491723","","","22000803"
"ISic000498","491724","","","22000804"
"ISic000499","491725","","","22000805"
"ISic000500","491726","","","22000806"
"ISic000501","491727","","","22000807"
"ISic000502","491728","","","22000808"
"ISic000503","491729","","","22000809"
"ISic000504","491730","","","22000810"
"ISic000505","491731","","","22000811"
"ISic000506","491732","","","22000812"
"ISic000507","175854","094054","","22000813"
"ISic000508","491733","","","22000814"
"ISic000509","491734","","","22000815"
"ISic000510","491735","","","22000816"
"ISic000511","491736","","","22000817"
"ISic000512","491737","","","22000818"
"ISic000513","491738","","","22000819"
"ISic000514","491739","","","22000820"
"ISic000515","491740","","","22000821"
"ISic000516","491741","","","22000822"
"ISic000517","491742","","","22000823"
"ISic000518","491743","","","22000824"
"ISic000519","175714","080558","","22000825"
"ISic000521","491744","","","22000827"
"ISic000522","491745","","","22000828"
"ISic000523","491746","","","22000829"
"ISic000524","491747","","","22000830"
"ISic000525","491748","","","22000831"
"ISic000526","491749","","","22000832"
"ISic000527","491750","","","22000833"
"ISic000528","491751","","","22000834"
"ISic000529","491752","","","22000835"
"ISic000530","491753","","","22000836"
"ISic000531","491754","","","22000837"
"ISic000532","491755","","","22000838"
"ISic000533","491756","","","22000839"
"ISic000534","491757","","","22000840"
"ISic000535","491758","","","22000841"
"ISic000536","491759","","","22000846"
"ISic000537","175710","092733","","22000842"
"ISic000538","491760","","","22000843"
"ISic000539","491761","","","22000844"
"ISic000540","491762","","","22000845"
"ISic000541","491763","","","22000847"
"ISic000542","491764","","","22000848"
"ISic000543","491766","","","22000850"
"ISic000544","491769","138299","","22000853"
"ISic000545","491771","138301","","22000855"
"ISic000546","491789","138302","","22000873"
"ISic000547","491790","138303","","22000874"
"ISic000548","491791","138306","","22000875"
"ISic000549","491792","138307","","22000876"
"ISic000550","491793","138309","","22000877"
"ISic000551","491796","138310","","22000880"
"ISic000552","491799","","","22000883"
"ISic000553","491800","138312","","22000884"
"ISic000554","491801","138313","","22000885"
"ISic000555","491802","138315","","22100004"
"ISic000556","491803","138316","","22100005"
"ISic000557","491804","","","22100006"
"ISic000558","491806","","","22100009"
"ISic000559","491807","138336","","22100010"
"ISic000560","491808","138337","","22100011"
"ISic000561","491810","","","22100013"
"ISic000562","491812","138351","","22100015"
"ISic000563","491813","138354","","22100016"
"ISic000564","491814","138355","","22100017"
"ISic000565","491815","138356","","22100018"
"ISic000566","539337","","","22100003"
"ISic000567","594205","","","23500442"
"ISic000568","491816","","","22100020"
"ISic000569","491817","138358","","22100021"
"ISic000570","491818","","","22100022"
"ISic000571","491819","138359","","22100023"
"ISic000572","491820","138361","","22100024"
"ISic000573","491824","","","22100028"
"ISic000574","491825","","","22100029"
"ISic000575","491828","138362","","22100032"
"ISic000576","491831","138363","","22100035"
"ISic000577","491832","138364","","22100036"
"ISic000578","491834","","","22100097"
"ISic000579","491835","","","22100102"
"ISic000580","491837","","","22100575"
"ISic000581","491838","","","22100576"
"ISic000582","491839","","","22100577"
"ISic000583","491840","","","22100578"
"ISic000584","491841","","","22100579"
"ISic000585","491842","","","22100580"
"ISic000586","491843","","","22100581"
"ISic000587","491844","","","22100582"
"ISic000588","491845","","","22100583"
"ISic000589","491846","","","22100584"
"ISic000591","491848","","","22100586"
"ISic000592","491849","","","22100587"
"ISic000593","491851","","","22100589"
"ISic000594","491852","","","22100590"
"ISic000595","491857","","","22100596"
"ISic000596","491861","142513","","22100600"
"ISic000597","491862","142514","","22100601"
"ISic000598","491863","142515","","22100602"
"ISic000599","491864","142516","","22100603"
"ISic000600","491865","142517","","22100604"
"ISic000601","491866","142518","","22100605"
"ISic000602","491867","142519","","22100606"
"ISic000603","491868","158487","334862","22100607"
"ISic000604","491869","158974","334864","22100608"
"ISic000605","491870","159440","334865","22100609"
"ISic000606","491871","159457","334881","22100610"
"ISic000607","491872","159493","334887","22100611"
"ISic000608","491873","147266","","22100612"
"ISic000610","175816","074316","","13600220"
"ISic000611","644871","","",""
"ISic000612","644872","","331492",""
"ISic000613","494031","","330113 340077","55702035"
"ISic000614","491380","","","380313"
"ISic000616","491463","129884","","26201044"
"ISic000617","644873","","",""
"ISic000618","644874","","",""
"ISic000619","175847","071677","","17100042"
"ISic000620","175784","081527","","30200068"
"ISic000621","644875","","",""
"ISic000622","175833","073510","","15500060"
"ISic000623","175831","074064","","13700406"
"ISic000624","175689","","","7000521"
"ISic000625","175812","074417","","12800325"
"ISic000626","284556","072109","",""
"ISic000627","284555","072108","","16600237"
"ISic000628","175711","079873","","8300354"
"ISic000630","175815","081934","","5200285"
"ISic000631","175825","074112","","13600457"
"ISic000632","175845","073621","","15100066"
"ISic000633","492851","","140732 140733 313666 333757","38200024 39101612"
"ISic000634","644876","","332964",""
"ISic000635","644877","","332965",""
"ISic000636","644878","","331827 332963",""
"ISic000637","644879","","332968",""
"ISic000638","644880","","332969",""
"ISic000639","644881","141109","332877","64800566"
"ISic000640","644882","141111","332878","64800567"
"ISic000641","644883","","332932",""
"ISic000642","644884","","332933",""
"ISic000643","644885","","332942",""
"ISic000644","644886","","332876","70901048"
"ISic000645","644887","","332958","71000789"
"ISic000646","644888","","332959",""
"ISic000647","644889","","316288 332935 332936",""
"ISic000648","492925","","140813 332937","39101690"
"ISic000649","653657","","140767 332860",""
"ISic000650","644890","","332970",""
"ISic000651","644891","","332934",""
"ISic000652","644892","","331828 332861",""
"ISic000653","644893","","332973",""
"ISic000654","494115","","","3700327"
"ISic000655","493945","","","3700328"
"ISic000656","493946","","","3700329"
"ISic000657","491377","","","3700330"
"ISic000658","491378","","","3700331"
"ISic000659","491379","","","3700332"
"ISic000660","494090","","","3700333"
"ISic000661","493952","","","32701139"
"ISic000662","175689","","","7000521"
"ISic000663","491372","","","5000360"
"ISic000664","491373","","","5000361"
"ISic000665","491374","","","5000362"
"ISic000666","491375","","","5000363"
"ISic000667","491376","","","5000364"
"ISic000668","644894","","332336 337197","70900396"
"ISic000670","175739","081482","313668","6100247"
"ISic000671","175740","081483","","6100248"
"ISic000672","175741","","","6100249"
"ISic000674","175743","","","6100251"
"ISic000675","493933","","","32701123"
"ISic000676","493934","","","32701124"
"ISic000677","493935","","","32701125"
"ISic000678","175744","081487","","6100252"
"ISic000679","175745","081488","","6100253"
"ISic000680","175746","081489","","6100254"
"ISic000681","175747","","","32701126"
"ISic000682","175748","","","6100257"
"ISic000683","175749","","","06100258"
"ISic000684","493936","","","35500001"
"ISic000685","493937","","","32701127"
"ISic000686","493938","","","32701128"
"ISic000687","493939","","","32701129"
"ISic000688","493940","","","32701130"
"ISic000689","653655","","",""
"ISic000690","493941","","","32701131"
"ISic000691","175750","081493","","6100259"
"ISic000692","175751","","","6100260"
"ISic000693","175752","","","6100261"
"ISic000694","175753","","","6100262"
"ISic000695","175755","081498","","06100263"
"ISic000696","175756","081499","","30200058"
"ISic000697","493943","","","32701132"
"ISic000698","493944","","","32701133"
"ISic000699","175758","081501","","13700403"
"ISic000700","175759","081502","","6100265"
"ISic000701","644895","","",""
"ISic000702","175764","","","6100267"
"ISic000703","285102","","","6100268 16200484"
"ISic000704","175766","081509","","6100269"
"ISic000705","175767","138811","","6100270"
"ISic000706","175768","081511","","6100271"
"ISic000707","175769","","","6100272"
"ISic000708","175770","","","6100273"
"ISic000709","175771","","","6100274"
"ISic000710","175772","","","6100275"
"ISic000711","493947","","","32701134"
"ISic000712","493948","","","32701135"
"ISic000713","493949","","","32701136"
"ISic000714","644829","","331951",""
"ISic000715","493951","","","32701138"
"ISic000717","175773","","","6100276"
"ISic000718","175774","","","6100277"
"ISic000719","175775","","","6100278"
"ISic000720","493953","","","32701140"
"ISic000722","491465","","","26601030"
"ISic000723","175777","","","24700261"
"ISic000724","175778","","","6100280"
"ISic000725","175779","","","6100281"
"ISic000726","175780","","","6100282"
"ISic000727","492380","","","32701115"
"ISic000728","175836","073821","","13900567"
"ISic000729","175783","","","6100283"
"ISic000730","493954","","","32701113"
"ISic000731","493955","","","32701114"
"ISic000732","175785","081528","","21900453"
"ISic000733","491623","","","21900454"
"ISic000734","491624","","","21900455"
"ISic000735","491625","","","21900456"
"ISic000736","491626","","","21900457"
"ISic000737","491627","","","21900458"
"ISic000738","491628","","","21900459"
"ISic000739","175786","081529","","21900460"
"ISic000740","491630","","140310","21900461"
"ISic000741","491631","","","21900462"
"ISic000742","175787","081530","","21900463"
"ISic000743","175788","081531","","21900464"
"ISic000744","491634","","","21900465"
"ISic000745","175789","081531","","30301638"
"ISic000746","491636","","","21900466"
"ISic000747","491637","","","21900467"
"ISic000748","175790","081533","","21900468"
"ISic000749","491639","","","21900469"
"ISic000750","175791","","","21900470"
"ISic000751","491641","","","21900471"
"ISic000752","491642","","","21900472"
"ISic000754","175792","","","6100285"
"ISic000755","175793","","","6100286"
"ISic000756","493956","","","35500003"
"ISic000757","653659","","",""
"ISic000758","175794","","","6100287"
"ISic000759","175795","","","6100288"
"ISic000760","175796","081539","","6100289"
"ISic000761","175797","","","6100290"
"ISic000762","175798","","","6100291"
"ISic000763","175799","081542","","6100292"
"ISic000764","175800","081543","","6100293"
"ISic000765","175801","081544","","6100294"
"ISic000767","175802","081545","","6100295"
"ISic000768","175722","075544","","9401428"
"ISic000769","175723","075545","","9401429"
"ISic000770","644896","","331493",""
"ISic000771","175803","081546","334866","6100296"
"ISic000772","175804","081547","334858","6100297"
"ISic000773","493957","158477","334857","32701116"
"ISic000775","493958","158488","334891","32701117"
"ISic000776","175805","081548","334877","6100298"
"ISic000777","175713","081129","","7000520"
